PC1,PC2,PC3,PC4,PC5,Label
-118.91160173031832,30.299625200413523,-15.330063133746755,6.4459247098147,-2.738327230216459,G_K+G_Na
-119.9641774094695,28.463091612669245,-15.369740929487877,6.298271475877594,-2.677517352615806,G_K+G_Na
-120.98461408677706,26.680120603074094,-15.399613919024732,6.1288633896875755,-2.6265710017681294,G_K+G_Na
-121.90318072451606,25.07302711838278,-15.39661302011275,6.003512637405541,-2.561623849390624,G_K+G_Na
-122.82148012933726,23.465105643668522,-15.388912001981865,5.878047878238227,-2.498046684277864,G_K+G_Na
-123.69116120203329,21.938898218209456,-15.3654807589199,5.713634423411385,-2.4338613852417286,G_K+G_Na
-124.50199774485733,20.513954579407525,-15.322357618729109,5.565736928115787,-2.364532812391835,G_K+G_Na
-125.28671093917892,19.134591082398128,-15.264980416598224,5.462145239379877,-2.294703699535037,G_K+G_Na
-126.0331934946468,17.81731349247729,-15.195162709441936,5.2639122506474765,-2.2255346992798626,G_K+G_Na
-126.73669799346425,16.574502947236745,-15.111073754206974,5.092996960918301,-2.1443292229606787,G_K+G_Na
-127.42448542220123,15.35770207777865,-15.016472338182416,4.910686745074425,-2.063664205432703,G_K+G_Na
-128.10210719653267,14.159385527041762,-14.910602663255517,4.783577297167257,-1.9791471255330924,G_K+G_Na
-128.76408274039818,12.986871766699652,-14.792531398992285,4.645062533908631,-1.8961565119803234,G_K+G_Na
-129.36068128658258,11.92526819348798,-14.659584909014615,4.451097497838376,-1.8084996848649335,G_K+G_Na
-129.9641064302299,10.853314743918963,-14.516166358350112,4.328878202322938,-1.720769035418543,G_K+G_Na
-130.56777763319,9.779997833767162,-14.36387005979306,4.205962664452551,-1.6282571364143898,G_K+G_Na
-131.090182267035,8.84504679666411,-14.196330309729985,4.016590787283463,-1.5310043334308818,G_K+G_Na
-131.6716378547918,7.80640805658651,-14.033450042885613,3.809585935940232,-1.432150985303241,G_K+G_Na
-132.16839651606924,6.915959893699132,-13.844125250710688,3.6638859975200297,-1.3302995709951617,G_K+G_Na
-132.7138897066658,5.94160744393985,-13.655903023460528,3.5564857004301587,-1.2286399218117667,G_K+G_Na
-133.22131649966374,5.029530355289904,-13.4549756619349,3.3547828499275205,-1.1329335210837832,G_K+G_Na
-133.67592057387634,4.2104598573925,-13.227741714763166,3.235784493615975,-1.025349072766784,G_K+G_Na
-134.15769314547535,3.343097588960612,-13.005491136261401,3.078025543828785,-0.9283355545473324,G_K+G_Na
-134.61262247534697,2.5225065545311445,-12.767365093606383,2.9584483842188805,-0.8188522763305908,G_K+G_Na
-135.0621219265895,1.7088799184333887,-12.525484062596268,2.772261259327063,-0.7165980705292542,G_K+G_Na
-135.50162249930943,0.9137025004767663,-12.271946930810858,2.64119114386073,-0.6098588716305383,G_K+G_Na
-135.925423773282,0.14515369874593673,-12.011422092606425,2.4990115109609015,-0.5055921536541386,G_K+G_Na
-136.3325914196664,-0.5959619773643556,-11.740362396166631,2.3396102142744204,-0.3933386688267121,G_K+G_Na
-136.7464708014491,-1.346449280496576,-11.465356699927614,2.2524336783847407,-0.2847178937414122,G_K+G_Na
-137.13816193592444,-2.0620313814506903,-11.17973192524494,2.081554817623482,-0.17455212818234683,G_K+G_Na
-137.51942402712152,-2.757132637047738,-10.896223033955865,1.966676772833015,-0.06436693143855524,G_K+G_Na
-137.88521215687334,-3.4269152382776973,-10.597017100820059,1.8401380159788003,0.046138453867800584,G_K+G_Na
-138.27660373639327,-4.141178241494054,-10.31966365906196,1.6699990822721855,0.1505968992842495,G_K+G_Na
-138.64232843187617,-4.8108718628961515,-10.020973776244823,1.5436442313070426,0.2582745420424467,G_K+G_Na
-138.99087968579937,-5.45077933593171,-9.727675607034707,1.401060908086501,0.36976033691979343,G_K+G_Na
-139.34582203442156,-6.098782924885585,-9.43951853284868,1.3312251277275517,0.47545848275875213,G_K+G_Na
-139.67798484656743,-6.709605561306403,-9.156472735495623,1.1787013232617825,0.5777827759331605,G_K+G_Na
-139.98372898258447,-7.272558956943957,-8.87476524237562,1.0713734296858257,0.6766556325390514,G_K+G_Na
-140.31503073878235,-7.880360617610388,-8.612848600977602,0.9202464817707864,0.7716590575625307,G_K+G_Na
-140.63551486797664,-8.46652067961311,-8.36186484627946,0.8255807235631843,0.8652731535829534,G_K+G_Na
-140.93940529814742,-9.022891597272617,-8.126140631033998,0.7211931276561212,0.9502140240198721,G_K+G_Na
-141.2424962170547,-9.576317555769537,-7.911364156837993,0.6181265449264758,1.0282482152783108,G_K+G_Na
-141.5446643348637,-10.1264571346329,-7.7194918386298825,0.5164844201527196,1.100260414074717,G_K+G_Na
-141.84586316628827,-10.673031305589722,-7.553016139639111,0.41641631420993225,1.1644105570450223,G_K+G_Na
-142.10333332690837,-11.141820444515371,-7.394588538157132,0.34528220841311835,1.2309475851158735,G_K+G_Na
-142.40270452712485,-11.681795875591712,-7.27468813218449,0.24808486767718577,1.2820372016023573,G_K+G_Na
-142.6585402019601,-12.144625448555852,-7.158236915681564,0.17953995463553774,1.3368154904608558,G_K+G_Na
-142.92420704870747,-12.625427731035863,-7.057099223020694,0.05619865189391715,1.3837358762455647,G_K+G_Na
-143.1638565842805,-13.059693566683986,-6.9475762003032555,-0.022588456486632852,1.431116448219905,G_K+G_Na
-143.45274382007415,-13.579226278294735,-6.829320972710822,-0.06388300540093181,1.4846014588883387,G_K+G_Na
-143.69458684285414,-14.021455391887287,-6.663228056594954,-0.14606537958632362,1.5466174592618376,G_K+G_Na
-143.93877591311409,-14.472039100874026,-6.437298611235433,-0.23183478331700716,1.6246671344026118,G_K+G_Na
-144.2122882849536,-14.981020215881903,-6.13579228727824,-0.36721087626347737,1.723367872125294,G_K+G_Na
-144.43139292744567,-15.403605415169437,-5.708166217833359,-0.4924888713234487,1.855003227539237,G_K+G_Na
-144.67763412932229,-15.879101211597959,-5.163135965556466,-0.5418181909993338,2.019955355648822,G_K+G_Na
-144.93896505786387,-16.39144141443517,-4.499915540587191,-0.6540944644923881,2.2129379108064824,G_K+G_Na
-145.19538020230326,-16.90352629249777,-3.695945273174022,-0.7192034971351433,2.447233632400126,G_K+G_Na
-145.43408535816488,-17.39657439323758,-2.7696968451726445,-0.8748782513817138,2.712449943640864,G_K+G_Na
-145.7090365571984,-17.957885965544776,-1.7605783736609435,-1.008367245572565,2.999361379603265,G_K+G_Na
-145.94539581927992,-18.459898970674292,-0.6289008137760543,-1.1209264537836303,3.324206501598228,G_K+G_Na
-146.20051630503127,-18.996973280707824,0.5454257364943803,-1.219578926841083,3.654989354275007,G_K+G_Na
-146.45215375587878,-19.536561043060004,1.7994544862565587,-1.3954796423641163,4.0099131683235605,G_K+G_Na
-146.72671672087586,-20.113680663422258,3.062130518979352,-1.4888015599657707,4.368592134365975,G_K+G_Na
-146.9554992461997,-20.618256510861983,4.405487629248515,-1.625075922286178,4.744694815059569,G_K+G_Na
-147.21038869217404,-21.16927578607344,5.740241134871614,-1.8058327368974083,5.1189964315647245,G_K+G_Na
-147.42974538878812,-21.65714756542202,7.108636202907067,-1.887680054312149,5.502060032283108,G_K+G_Na
-147.69235070389468,-22.221027762295925,8.472082262926916,-1.9976878157657478,5.87862150449751,G_K+G_Na
-147.938396160404,-22.757664409903327,9.847476938544531,-2.1249487229518267,6.26251735796638,G_K+G_Na
-148.18445450368264,-23.29344453764791,11.215393876673161,-2.2489993025254105,6.6379075143634605,G_K+G_Na
-148.4145101714866,-23.802272943063823,12.589518243125152,-2.386735716052269,7.014496099435258,G_K+G_Na
-148.63282847018775,-24.286060360761184,13.92891344554095,-2.4665813483867383,7.384057973798916,G_K+G_Na
-148.85120693627945,-24.770217800909787,15.271944806439802,-2.5464556512043672,7.753084972031304,G_K+G_Na
-149.0786084301662,-25.2694730558267,16.57860634854104,-2.6799424498375823,8.109274034553057,G_K+G_Na
-149.29364507496342,-25.74142985613304,17.83451166778815,-2.7546006525884996,8.45481069724436,G_K+G_Na
-149.47521250503505,-26.155014046292365,19.077342433722887,-2.8557423831643884,8.797587992277375,G_K+G_Na
-149.68721699431825,-26.61604060910605,20.257306557243822,-2.9255725847573104,9.121476308436991,G_K+G_Na
811.8316796242734,-149.75573070371755,-9.73141968095294,4.525612404163138,-0.37879210094869664,G_K+G_Ca
794.6784552305662,-140.0066040660357,-9.053338392963239,4.212659443493972,-0.34625367227582254,G_K+G_Ca
775.0246366776789,-128.96105618527952,-8.293971839255384,3.8339395128101725,-0.3127299158273239,G_K+G_Ca
752.6104400836495,-116.199150855705,-7.404777508787195,3.4161091491567412,-0.2690677195980344,G_K+G_Ca
727.3240385101975,-101.86641090364904,-6.410040485849815,2.969635181226722,-0.2227328621529407,G_K+G_Ca
698.7134296280132,-85.55607402486152,-5.272269008443641,2.428330816626545,-0.16602925533351032,G_K+G_Ca
666.4156864184819,-67.21737250618641,-3.903226610576975,1.8428991866010809,-0.13418638316248582,G_K+G_Ca
630.6067802573326,-46.821068926742406,-2.4797206023236837,1.170364728135938,-0.06370758477508935,G_K+G_Ca
590.8527994917607,-24.23965354086274,-0.9052614209335597,0.4490288464641993,-0.011641716883663404,G_K+G_Ca
547.4379786414058,0.4373637687713926,0.8276244035438285,-0.3424138912447287,-0.002035938859790639,G_K+G_Ca
500.2722115692779,27.33474877388778,2.7350655457504125,-1.2356380078373255,-0.005084961071795875,G_K+G_Ca
450.1741405530623,55.77117965756527,4.782991810770507,-2.2017876107164303,-0.03192981273951161,G_K+G_Ca
397.3387582447968,85.73739294567471,6.7812702759207175,-3.154149082951789,0.2644947594681234,G_K+G_Ca
342.63183026456574,116.7817066695946,8.909996219604595,-4.21078268628201,0.47245936801187366,G_K+G_Ca
285.5856020958286,148.98842357106938,11.123277136550927,-5.308826577512188,0.6370932962183593,G_K+G_Ca
217.40959083791995,187.14241644455643,13.719456843981623,-6.794941043209409,0.7455012518459334,G_K+G_Ca
593.8078409967017,-25.895696407219152,-1.020555173794339,0.4962183238660767,-0.021799140236030225,G_K+G_Ca
569.1886322980366,-11.90761976003753,-0.04183993907062407,0.047831161446773116,0.0011829130995197525,G_K+G_Ca
543.9321174091762,2.4449633768828036,0.9679895236809536,-0.4121977579482627,0.0057247828391645,G_K+G_Ca
517.7783406621307,17.309711081071683,2.035855478432505,-0.8868183933528686,-0.04818571595358162,G_K+G_Ca
491.2991232605258,32.35768247418647,3.1438685284983534,-1.369137734700981,-0.08423980469388015,G_K+G_Ca
464.1427111088919,47.79721979301581,4.23389006643934,-1.8673265466317286,-0.06826704609853224,G_K+G_Ca
436.20538560500796,63.664587381364086,5.270448072651447,-2.4446855629549105,0.09504663236697536,G_K+G_Ca
408.12927609966437,79.62972951737048,6.3970184389266445,-2.963222549425971,0.15438819804016354,G_K+G_Ca
379.8543148486513,95.63980106439799,7.450770860303493,-3.4648671833656297,0.3592834570639461,G_K+G_Ca
351.1960341458735,111.91413985900247,8.570746789806114,-4.052083853893129,0.45210814644114783,G_K+G_Ca
322.39388390996237,128.18495799832388,9.69198573309655,-4.546506811799463,0.5550635397964494,G_K+G_Ca
292.93262071920503,144.8559343416777,10.83993230354404,-5.191279020850914,0.6183504097951473,G_K+G_Ca
262.60319685577815,161.8749173830085,12.002340354698468,-5.79545708262602,0.6780730640602998,G_K+G_Ca
228.01263901528452,181.26989760769678,13.326383100717836,-6.526154941105965,0.7347999657725948,G_K+G_Ca
172.09814231098895,212.05326784049467,15.37277508730946,-7.763656394582888,0.7550209952481706,G_K+G_Ca
-115.48556236638412,35.862740752256606,-15.223761689881687,-8.503817878475132,-3.2520832146521808,G_K+G_Ca
-116.40832786093114,34.28428925476543,-15.590263648679779,-8.391907176772124,-3.309818527483546,G_K+G_Ca
-117.33733024897154,32.67987174097261,-15.773425175463215,-8.297181731116467,-3.298391967249878,G_K+G_Ca
-118.25378429068226,31.09186116214844,-15.888784774815003,-8.21138781497598,-3.283941421165205,G_K+G_Ca
-119.13376078427854,29.56485312602822,-15.947629230019105,-8.037084465385117,-3.2334426325462626,G_K+G_Ca
-119.9930402491425,28.069945865546885,-15.985669895020859,-7.941178173985099,-3.1896174980441696,G_K+G_Ca
-120.85273563512514,26.572524698695474,-16.00695678772158,-7.846288287883522,-3.141610710586903,G_K+G_Ca
-121.7602853166418,24.99128285309826,-16.025328806977754,-7.716957422062762,-3.083875471401755,G_K+G_Ca
-122.55114108903825,23.6116954320857,-16.00443624083504,-7.551306065620245,-3.0201026504913435,G_K+G_Ca
-123.35234483840814,22.2113676943348,-15.979838516578981,-7.441592305179011,-2.9588654397694514,G_K+G_Ca
-124.15378770692101,20.809437171876134,-15.944548801218959,-7.332490203130207,-2.8954795971202363,G_K+G_Ca
-124.91261683452011,19.48080144202026,-15.886779169404226,-7.1964758926112244,-2.8199471236200764,G_K+G_Ca
-125.65594395530525,18.177250086994125,-15.812237628091609,-7.0721835514571225,-2.7444689356610357,G_K+G_Ca
-126.39944995639314,16.87234432163398,-15.728603796052852,-6.948375342836673,-2.6677266143817073,G_K+G_Ca
-127.14340890207815,15.564985579670527,-15.628707667838416,-6.825629439615733,-2.5857404785178817,G_K+G_Ca
-127.85500174251655,14.311324995227418,-15.509860754243386,-6.731455081136065,-2.496066880258386,G_K+G_Ca
-128.54093204615629,13.102136315848604,-15.368900670311737,-6.593583875867123,-2.4020454294889033,G_K+G_Ca
-129.25329882457328,11.844335986580779,-15.222097088590282,-6.5011683225900105,-2.3039742791030347,G_K+G_Ca
-129.92996361369515,10.649832759042981,-15.044447516813248,-6.310096592186732,-2.1919798801287826,G_K+G_Ca
-130.58497977399844,9.48875426438368,-14.84960364719681,-6.2009124402358315,-2.076508709696294,G_K+G_Ca
-131.24027028420318,8.325357662380844,-14.636116588597806,-6.09536948053908,-1.9521754213839426,G_K+G_Ca
-131.87007212615688,7.205881816037393,-14.39644373035972,-5.946374994885501,-1.8222704216533498,G_K+G_Ca
-132.5107580909304,6.064170583761702,-14.142040692875847,-5.85396916259255,-1.6922719929694325,G_K+G_Ca
-133.14191024091906,4.938951681112149,-13.862797343546156,-5.707473610025748,-1.5505516999119793,G_K+G_Ca
-133.74120232108984,3.865871873328042,-13.554196070089466,-5.59050065179253,-1.3936802693826678,G_K+G_Ca
-134.34121270019605,2.7898863958221165,-13.226311011199117,-5.475014979140367,-1.2274139980050247,G_K+G_Ca
-134.9589546673723,1.6819626598116408,-12.877419362521813,-5.344136010466766,-1.062239748260961,G_K+G_Ca
-135.52816548601533,0.6538837678765873,-12.488607010016413,-5.259331485923136,-0.8836404673335326,G_K+G_Ca
-136.10490492347935,-0.3866883171469763,-12.073476960797604,-5.103631932799162,-0.7024279983006667,G_K+G_Ca
-136.69280818286342,-1.450428742403421,-11.636767863269336,-5.004845955057432,-0.5207917751610486,G_K+G_Ca
-137.22308991517804,-2.4164029924418413,-11.154834043900129,-4.8910749448793345,-0.3275569409618996,G_K+G_Ca
-137.7702213733484,-3.4134135919426147,-10.648600466410066,-4.768046753141015,-0.12402066041775622,G_K+G_Ca
-138.3183762782405,-4.414440015247034,-10.114132187302554,-4.646686469986303,0.08626772092307257,G_K+G_Ca
-138.86177061919383,-5.411041932380035,-9.557988157043457,-4.592991492561921,0.29357709215173494,G_K+G_Ca
-139.39585599575727,-6.3917605497244105,-8.972010031131791,-4.48529658571534,0.5106649204140657,G_K+G_Ca
-139.93061565586953,-7.3751602143750175,-8.367027314098749,-4.37865866892755,0.7313336735970972,G_K+G_Ca
-140.4331017122076,-8.304736638180062,-7.742906551319943,-4.300380054496413,0.9566024613472499,G_K+G_Ca
-140.96823176092389,-9.28987173094335,-7.1253703904431305,-4.194268177672221,1.177083274870923,G_K+G_Ca
-141.47014228051782,-10.217827408067095,-6.512744286653064,-4.115033883401659,1.394915116616503,G_K+G_Ca
-141.96047481341384,-11.121593482222474,-5.928554722442559,-3.9782208131286954,1.6070527984624234,G_K+G_Ca
-142.4429288106107,-12.009700351489524,-5.402134829027148,-3.904215265495568,1.7947018283230949,G_K+G_Ca
-142.92221807347264,-12.886563433606941,-4.95522522867281,-3.825301348433344,1.9601258746921362,G_K+G_Ca
-143.4194853723016,-13.785174856224737,-4.605237347341692,-3.660773829738556,2.1065446284903486,G_K+G_Ca
-143.84876223007953,-14.561653823569994,-4.326459147374704,-3.5431601573813714,2.230823398332606,G_K+G_Ca
-144.310059261637,-15.391598325437245,-4.069559104253648,-3.3969246256872467,2.3484719157370373,G_K+G_Ca
-144.75441037237744,-16.20521573712283,-3.670075350733016,-3.3423133168956056,2.501006688658047,G_K+G_Ca
-145.19414650467502,-17.03753784493548,-2.8543743582618757,-3.2014416440194458,2.768026347398643,G_K+G_Ca
-145.6961964258297,-18.027309502460135,-1.4131251631381674,-3.193281848261843,3.1871406441538306,G_K+G_Ca
-146.19142881491393,-19.059938817769215,0.8192271593194523,-3.1384859485143335,3.8283822966507643,G_K+G_Ca
-146.70689325312924,-20.17805554069578,3.7072315108364045,-3.190341116278873,4.6391228987675035,G_K+G_Ca
818.3527043157575,-153.49024980506996,-9.993185560920093,4.655632041742294,-0.3926712108168255,G_Na+G_Ca
802.2481258693051,-144.34168260610932,-9.357211984425847,4.3635962133319275,-0.36237320014306346,G_Na+G_Ca
783.6630636250181,-133.77260569859172,-8.621671217428847,4.022084414147679,-0.3268079220266474,G_Na+G_Ca
762.4964239302408,-121.86075101510038,-7.801622088886672,3.6132241777038865,-0.2901053149852486,G_Na+G_Ca
738.4517766303775,-108.16518449630841,-6.847042874237261,3.162917604653315,-0.24303002162501225,G_Na+G_Ca
711.3094320026389,-92.76961426521258,-5.777828012002407,2.6794333624369955,-0.19277207185347364,G_Na+G_Ca
680.8215740738926,-75.3842578016197,-4.56474664525604,2.100728160627905,-0.13211747191381923,G_Na+G_Ca
646.5526088836328,-55.95293258694376,-3.1197047654745362,1.4881545900121076,-0.0969064317662206,G_Na+G_Ca
608.5191244858997,-34.246546609284344,-1.6032808335583213,0.7598419883279692,-0.03140577747660463,G_Na+G_Ca
566.9461843359561,-10.623747669550285,0.04770351681516573,0.0033908538920749813,0.005804919686066606,G_Na+G_Ca
521.704787177844,15.097206504007792,1.8817535093478568,-0.8199322435490423,-0.06120898602436,G_Na+G_Ca
472.85614577233514,42.843527933093156,3.8889645732857736,-1.7049825229351774,-0.09419129259922537,G_Na+G_Ca
421.45912385849323,72.03294410029396,5.86466537323205,-2.7096192242091868,0.1268299243291597,G_Na+G_Ca
368.26471303307073,102.21420263156692,7.905153972336283,-3.7392002647406635,0.3801304837383642,G_Na+G_Ca
313.0516285869225,133.47222357780592,10.05559379890781,-4.775927638371951,0.5721313209464695,G_Na+G_Ca
254.09284598842407,166.61071484618532,12.326899960859196,-5.979967820081504,0.7000993535171031,G_Na+G_Ca
146.66938854872902,225.75367968932713,16.264525719448688,-8.338576481562376,0.7098800198814225,G_Na+G_Ca
673.5555073147333,-71.30635935974529,-4.190030998168754,1.98531077445372,-0.14907650798123073,G_Na+G_Ca
656.2428530770173,-61.39204085239802,-3.4955863171040567,1.640543785772866,-0.11363606872726432,G_Na+G_Ca
638.4284477221756,-51.300532146108516,-2.793871470468986,1.3263655613466123,-0.08009337332986195,G_Na+G_Ca
619.7316753807903,-40.667526692312805,-2.0530164774936073,0.9831241014239618,-0.05459414448696042,G_Na+G_Ca
600.2225495290987,-29.569411348197182,-1.2781745580515391,0.6241821711929268,-0.03549835528680325,G_Na+G_Ca
579.9161197522819,-18.051067410954428,-0.4723066125572254,0.261683150258411,-0.021923631648858626,G_Na+G_Ca
559.1177977405562,-6.140798675100371,0.3614763954156056,-0.1524807677281107,0.022537430692427342,G_Na+G_Ca
537.4512651857079,6.155954830320039,1.2271702830816669,-0.5410457786386598,0.020098180577443996,G_Na+G_Ca
515.1260133758541,18.82830724353828,2.1411635524058976,-0.9394617238283579,-0.041328471778501276,G_Na+G_Ca
491.9260251307267,31.998351670434857,3.118921611774429,-1.3563580752979492,-0.08707628886452416,G_Na+G_Ca
468.747677819284,45.19617889934828,4.052984712781829,-1.7867845861666198,-0.08391989420605205,G_Na+G_Ca
444.93651782487393,58.70095338677846,4.92241960412636,-2.2823998878816294,0.07619438290472164,G_Na+G_Ca
420.43546970006474,72.61907190504013,5.905622738523861,-2.7299326151711947,0.12877865969875965,G_Na+G_Ca
395.8426156661857,86.59371500923737,6.84079045838642,-3.183560914490122,0.2668073645944406,G_Na+G_Ca
371.12056769663013,100.57888752911481,7.790721204494547,-3.6824520212227254,0.3747479821887158,G_Na+G_Ca
345.8999778412917,114.91001287999974,8.77882768155064,-4.145615867743542,0.4658506783915311,G_Na+G_Ca
320.4711365981352,129.28555914216108,9.768445618061206,-4.584407163807313,0.5585682794207172,G_Na+G_Ca
294.5884114100044,143.90763042290584,10.773546217850422,-5.158258621157192,0.6149663183113698,G_Na+G_Ca
267.8454733214317,158.972721683034,11.808111027220965,-5.664379001839831,0.6747067691388027,G_Na+G_Ca
238.98719925326742,175.12271364048257,12.909095836390366,-6.293901603825315,0.722019556661176,G_Na+G_Ca
203.3448766413078,194.94688903799897,14.244810645780598,-7.046856325593033,0.7581380540563827,G_Na+G_Ca
-135.25853700008207,0.3784246795613253,-0.7110190926180624,-2.548248610508716,2.5126883345420867,G_Na+G_Ca
-135.32692356557752,0.7077952250560239,-6.904062121600456,-2.1814439208497456,0.8656392121717726,G_Na+G_Ca
-135.68085522888208,0.22903209094717636,-8.926698604028907,-2.1023490954473867,0.3612461285006778,G_Na+G_Ca
-136.10386201317775,-0.4539721692312998,-9.77415394805337,-2.0132693886303423,0.17881964407757406,G_Na+G_Ca
-136.54211705912667,-1.2048823850290629,-10.093844053178055,-2.0233258563018697,0.13107241380726123,G_Na+G_Ca
-136.95124970091214,-1.9304579934129336,-10.050593034651094,-2.0299690804540482,0.18959855764789152,G_Na+G_Ca
-137.37276417749166,-2.6864801780427174,-9.856420774123858,-1.9735283258743634,0.28462376197933154,G_Na+G_Ca
-137.81841592887466,-3.4940564376479286,-9.581944794321657,-2.0335320485933863,0.39552002033715306,G_Na+G_Ca
-138.2395613504678,-4.26268559353925,-9.236187762826932,-2.058794435204949,0.5339586755760667,G_Na+G_Ca
-138.63629304081164,-4.990898064197263,-8.839439986500773,-2.0421407471550195,0.6844436307601764,G_Na+G_Ca
-139.02808186132017,-5.713848935534926,-8.427076906330212,-2.092791220228584,0.8298452753755631,G_Na+G_Ca
-139.4098968720669,-6.419166498561771,-7.994478232691212,-2.0914821279881877,0.9885323586043923,G_Na+G_Ca
-139.7922477659099,-7.125542654676203,-7.556667379807793,-2.0878456625110164,1.1426262478959488,G_Na+G_Ca
-140.1745925312492,-7.831599563611524,-7.120730668475363,-2.083979119367868,1.2939814310280555,G_Na+G_Ca
-140.5244578718974,-8.482833495983018,-6.672428943438733,-2.1081316251454285,1.4496870561954136,G_Na+G_Ca
-140.90663607604677,-9.188078118048546,-6.241338517939067,-2.1038281158302885,1.598154200868248,G_Na+G_Ca
-141.23989965788243,-9.809027036504576,-5.81145893178175,-2.1373618887728267,1.7410622190890481,G_Na+G_Ca
-141.5884236378425,-10.455065351438376,-5.398794680363416,-2.1590953855879707,1.8835819414711985,G_Na+G_Ca
-141.94247609552804,-11.105870682062152,-5.014314551860353,-2.1066759252276515,2.014668595563014,G_Na+G_Ca
-142.28878118596174,-11.743685196987057,-4.6594784293948495,-2.1247512994695903,2.139131574548714,G_Na+G_Ca
-142.57493820494102,-12.274186277024619,-4.32599618612189,-2.1237376633631895,2.2574406945228387,G_Na+G_Ca
-142.89189277852805,-12.853352803309528,-4.048156087819596,-2.0919917494671183,2.358554832512253,G_Na+G_Ca
-143.20711536261902,-13.426211729451644,-3.814435957737081,-2.0575362208983528,2.4482485062414376,G_Na+G_Ca
-143.498180589184,-13.956697342023912,-3.623017134417693,-2.1035414171443523,2.5240481236053918,G_Na+G_Ca
-143.8105045732247,-14.51894020625385,-3.46405889582484,-2.0645113263953134,2.5935485247916894,G_Na+G_Ca
-144.07381411855826,-14.997528255686527,-3.299728360639539,-2.0663853892849025,2.6654210284465165,G_Na+G_Ca
-144.3872365911753,-15.563531229781654,-3.113811603894818,-2.028964739101784,2.7417025673228816,G_Na+G_Ca
-144.6454049072128,-16.04004193386058,-2.8237152324851964,-1.9800977286369765,2.8446331352893663,G_Na+G_Ca
-144.9358375936713,-16.585474586769603,-2.3837028620129286,-1.9853528178275386,2.987465527845333,G_Na+G_Ca
-145.2188597671519,-17.1339118519126,-1.7264212311973095,-2.0143986335750754,3.1823515864848577,G_Na+G_Ca
-145.52850976014557,-17.748438314017182,-0.7973158880600083,-2.0492621733159804,3.452485542508755,G_Na+G_Ca
-145.8236049716081,-18.357768534283565,0.4327364707801948,-2.057352347541981,3.8008252588952134,G_Na+G_Ca
-146.1395807492018,-19.02478680462295,1.9277963965841511,-2.1373973885110114,4.216456997509601,G_Na+G_Ca
-146.4324169695813,-19.67055154919885,3.671642072547861,-2.260010632626064,4.700345685024216,G_Na+G_Ca
-146.75452567771976,-20.37687520207195,5.586328261161047,-2.3100327758282417,5.232478714652927,G_Na+G_Ca
-147.10777025447968,-21.147993348998813,7.62088418291576,-2.4125162570351253,5.798063812427296,G_Na+G_Ca
-147.39875492213767,-21.816504899428825,9.720676740890177,-2.567526116894645,6.3716739944399245,G_Na+G_Ca
-147.7310925041667,-22.559438356908185,11.893246714609754,-2.6332126156354176,6.969108398518905,G_Na+G_Ca
-148.0421692466881,-23.270450517749822,14.098927907309896,-2.7836688597454073,7.570100107371917,G_Na+G_Ca
-148.34313173559335,-23.962278720896077,16.31084588977041,-2.878657395857923,8.172697450436813,G_Na+G_Ca
-148.65494380855276,-24.67585583879911,18.535735978772543,-3.029852754822064,8.772122711572944,G_Na+G_Ca
-148.9709296790277,-25.389297815708613,20.6969973183271,-3.1047736483735746,9.349846051135891,G_Na+G_Ca
-149.2770387796208,-26.081815280405625,22.773313795916703,-3.24675210588796,9.905890212598766,G_Na+G_Ca
